Year,Estado,Subindustria,USD
2019,Nuevo Leon,Industria de la madera,42781
2019,Nuevo Leon,Industria del papel,260480
2019,Nuevo Leon,Impresion e industrias conexas,5813
2019,Nuevo Leon,Fabricacion de productos derivados del petroleo y del carbon,263245
2019,Nuevo Leon,Industria quimica,700637
2019,Nuevo Leon,Industria del plastico y del hule,895124
2019,Nuevo Leon,Fabricacion de productos a base de minerales no metalicos,979424
2019,Nuevo Leon,Industrias metalicas basicas,1563573
2019,Nuevo Leon,Fabricacion de productos metalicos,1529711
2019,Nuevo Leon,Fabricacion de maquinaria y equipo,3934644
2019,Nuevo Leon,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",2359663
2019,Nuevo Leon,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",6448102
2019,Nuevo Leon,Fabricacion de equipo de transporte,17917691
2019,Nuevo Leon,"Fabricacion de muebles, colchones y persianas",119039
2019,Nuevo Leon,Otras industrias manufactureras,1153158
2019,Oaxaca,Subsectores no especificados,592816
2019,Oaxaca,Agricultura,60121
2019,Oaxaca,Cria y explotacion de animales,1879
2019,Oaxaca,"Pesca, caza y captura",0
2019,Oaxaca,Industria alimentaria,41334
2019,Oaxaca,Industria de las bebidas y del tabaco,3139
2019,Oaxaca,Industria quimica,13277
2019,Oaxaca,Fabricacion de productos a base de minerales no metalicos,2
2019,Oaxaca,Otras industrias manufactureras,6
2019,Puebla,Subsectores no especificados,3194
2019,Puebla,Agricultura,268308
2019,Puebla,Cria y explotacion de animales,3879
2019,Puebla,"Pesca, caza y captura",0
2019,Puebla,Industria alimentaria,496469
2019,Puebla,Industria de las bebidas y del tabaco,16013
2019,Puebla,Fabricacion de insumos textiles y acabado de textiles,190829
2019,Puebla,"Fabricacion de productos textiles, excepto prendas de vestir",47702
2019,Puebla,Fabricacion de prendas de vestir,391949
2019,Puebla,Industria del papel,142074
2019,Puebla,Industria quimica,198687
2019,Puebla,Industria del plastico y del hule,241925
2019,Puebla,Fabricacion de productos a base de minerales no metalicos,5286
2019,Puebla,Industrias metalicas basicas,36866
2019,Puebla,Fabricacion de productos metalicos,170347
2019,Puebla,Fabricacion de maquinaria y equipo,62565
2019,Puebla,Fabricacion de equipo de transporte,15232663
2019,Puebla,"Fabricacion de muebles, colchones y persianas",24853
2019,Puebla,Otras industrias manufactureras,14367
2019,Queretaro,Subsectores no especificados,97380
2019,Queretaro,Agricultura,115448
2019,Queretaro,Cria y explotacion de animales,0
2019,Queretaro,"Pesca, caza y captura",0
2019,Queretaro,Industria alimentaria,314068
2019,Queretaro,Industria de las bebidas y del tabaco,19705
2019,Queretaro,Fabricacion de prendas de vestir,43402
2019,Queretaro,Industria del papel,256163
2019,Queretaro,Impresion e industrias conexas,42025
2019,Queretaro,Industria quimica,420848
2019,Queretaro,Industria del plastico y del hule,501036
2019,Queretaro,Fabricacion de productos a base de minerales no metalicos,136515
2019,Queretaro,Industrias metalicas basicas,22708
2019,Queretaro,Fabricacion de productos metalicos,154872
2019,Queretaro,Fabricacion de maquinaria y equipo,1136800
2019,Queretaro,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",1264461
2019,Queretaro,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",1986957
2019,Queretaro,Fabricacion de equipo de transporte,6356410
2019,Quintana Roo,Subsectores no especificados,63450
2019,Quintana Roo,Agricultura,1557
2019,Quintana Roo,"Pesca, caza y captura",15745
2019,Quintana Roo,Industria de las bebidas y del tabaco,157
2019,San Luis Potosi,Subsectores no especificados,4222
2019,San Luis Potosi,Agricultura,93580
2019,San Luis Potosi,"Pesca, caza y captura",0
2019,San Luis Potosi,"Mineria de minerales metalicos y no metalicos, excepto petroleo y gas",30850
2019,San Luis Potosi,Industria alimentaria,466904
2019,San Luis Potosi,Industria de las bebidas y del tabaco,3904
2019,San Luis Potosi,Fabricacion de insumos textiles y acabado de textiles,56327
2019,San Luis Potosi,"Fabricacion de productos textiles, excepto prendas de vestir",22569
2019,San Luis Potosi,Fabricacion de prendas de vestir,79675
2019,San Luis Potosi,Industria del papel,84316
2019,San Luis Potosi,Impresion e industrias conexas,3079
2019,San Luis Potosi,Industria quimica,99618
2019,San Luis Potosi,Industria del plastico y del hule,499367
2019,San Luis Potosi,Fabricacion de productos a base de minerales no metalicos,76182
2019,San Luis Potosi,Industrias metalicas basicas,502113
2019,San Luis Potosi,Fabricacion de productos metalicos,60349
2019,San Luis Potosi,Fabricacion de maquinaria y equipo,826126
2019,San Luis Potosi,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",304462
2019,San Luis Potosi,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",790574
2019,San Luis Potosi,Fabricacion de equipo de transporte,11448187
2019,San Luis Potosi,"Fabricacion de muebles, colchones y persianas",2523
2019,San Luis Potosi,Otras industrias manufactureras,76747
2019,Sinaloa,Subsectores no especificados,8999
2019,Sinaloa,Agricultura,1948488
2019,Sinaloa,Cria y explotacion de animales,68656
2019,Sinaloa,"Pesca, caza y captura",0
2019,Sinaloa,"Mineria de minerales metalicos y no metalicos, excepto petroleo y gas",53810
2019,Sinaloa,Industria alimentaria,500600
2019,Sinaloa,Industria de las bebidas y del tabaco,18302
2019,Sinaloa,Industria de la madera,49
2019,Sinaloa,Industria del papel,7027
2019,Sinaloa,Industria del plastico y del hule,10991
2019,Sinaloa,Fabricacion de productos metalicos,48547
2019,Sinaloa,Fabricacion de maquinaria y equipo,34118
2019,Sinaloa,Fabricacion de equipo de transporte,140415
2019,Sonora,Subsectores no especificados,24330
2019,Sonora,Agricultura,1979968
2019,Sonora,Cria y explotacion de animales,482640
2019,Sonora,"Pesca, caza y captura",0
2019,Sonora,"Mineria de minerales metalicos y no metalicos, excepto petroleo y gas",2231911
2019,Sonora,Industria alimentaria,412743
2019,Sonora,Industria de las bebidas y del tabaco,498938
2019,Sonora,"Fabricacion de productos textiles, excepto prendas de vestir",26430
2019,Sonora,Fabricacion de prendas de vestir,111642
2019,Sonora,Industria de la madera,800
2019,Sonora,Industria del papel,117773
2019,Sonora,Impresion e industrias conexas,21293
2019,Sonora,Industria quimica,563713
2019,Sonora,Industria del plastico y del hule,239804
2019,Sonora,Fabricacion de productos a base de minerales no metalicos,14942
2019,Sonora,Industrias metalicas basicas,820056
2019,Sonora,Fabricacion de productos metalicos,435296
2019,Sonora,Fabricacion de maquinaria y equipo,293190
2019,Sonora,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",2193573
2019,Sonora,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",1208888
2019,Sonora,Fabricacion de equipo de transporte,6155912
2019,Sonora,"Fabricacion de muebles, colchones y persianas",215307
2019,Sonora,Otras industrias manufactureras,1791382
2019,Tabasco,Subsectores no especificados,21376
2019,Tabasco,Agricultura,69340
2019,Tabasco,Cria y explotacion de animales,0
2019,Tabasco,"Pesca, caza y captura",5473
2019,Tabasco,Extraccion de petroleo y gas,4696311
2019,Tabasco,Industria alimentaria,67946
2019,Tabasco,Industria de las bebidas y del tabaco,2846
2019,Tabasco,Industria quimica,149192
2019,Tabasco,Fabricacion de productos a base de minerales no metalicos,330
2019,Tamaulipas,Subsectores no especificados,104707
2019,Tamaulipas,Agricultura,212522
2019,Tamaulipas,Cria y explotacion de animales,69857
2019,Tamaulipas,Extraccion de petroleo y gas,175252
2019,Tamaulipas,Industria alimentaria,147937
2019,Tamaulipas,Industria de las bebidas y del tabaco,57730
2019,Tamaulipas,"Fabricacion de productos textiles, excepto prendas de vestir",42943
2019,Tamaulipas,Fabricacion de prendas de vestir,41950
2019,Tamaulipas,Industria de la madera,752
2019,Tamaulipas,Industria del papel,146549
2019,Tamaulipas,Impresion e industrias conexas,188925
2019,Tamaulipas,Industria quimica,1952734
2019,Tamaulipas,Industria del plastico y del hule,694907
2019,Tamaulipas,Fabricacion de productos a base de minerales no metalicos,291743
2019,Tamaulipas,Industrias metalicas basicas,32622
2019,Tamaulipas,Fabricacion de productos metalicos,797159
2019,Tamaulipas,Fabricacion de maquinaria y equipo,2816608
2019,Tamaulipas,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",8265996
2019,Tamaulipas,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",2787986
2019,Tamaulipas,Fabricacion de equipo de transporte,7699884
2019,Tamaulipas,"Fabricacion de muebles, colchones y persianas",632399
2019,Tamaulipas,Otras industrias manufactureras,1968998
2019,Tlaxcala,Subsectores no especificados,60357
2019,Tlaxcala,Agricultura,521
2019,Tlaxcala,"Pesca, caza y captura",0
2019,Tlaxcala,Industria alimentaria,2261
2019,Tlaxcala,Fabricacion de insumos textiles y acabado de textiles,43107
2019,Tlaxcala,"Fabricacion de productos textiles, excepto prendas de vestir",887
2019,Tlaxcala,Fabricacion de prendas de vestir,96836
2019,Tlaxcala,Industria del papel,61661
2019,Tlaxcala,Industria quimica,166008
2019,Tlaxcala,Industria del plastico y del hule,130599
2019,Tlaxcala,Fabricacion de productos a base de minerales no metalicos,487220
2019,Tlaxcala,Industrias metalicas basicas,15684
2019,Tlaxcala,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",20512
2019,Tlaxcala,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",151365
2019,Tlaxcala,Fabricacion de equipo de transporte,223848
2019,Veracruz,Subsectores no especificados,326355
2019,Veracruz,Agricultura,369805
2019,Veracruz,Cria y explotacion de animales,3196
2019,Veracruz,"Pesca, caza y captura",331
2019,Veracruz,Extraccion de petroleo y gas,1123660
2019,Veracruz,Industria alimentaria,1176688
2019,Veracruz,Industria de las bebidas y del tabaco,227624
2019,Veracruz,"Curtido y acabado de cuero y piel, y fabricacion de productos de cuero, piel y materiales sucedaneos",20737
2019,Veracruz,Industria del papel,14822
2019,Veracruz,Industria quimica,1531141
2019,Veracruz,Industria del plastico y del hule,97396
2019,Veracruz,Fabricacion de productos a base de minerales no metalicos,55877
2019,Veracruz,Industrias metalicas basicas,1136477
2019,Veracruz,Fabricacion de productos metalicos,125262
2019,Veracruz,Fabricacion de maquinaria y equipo,68328
2019,Veracruz,Fabricacion de equipo de transporte,419547
2019,Yucatan,Subsectores no especificados,45497
2019,Yucatan,Agricultura,12271
2019,Yucatan,Cria y explotacion de animales,25548
2019,Yucatan,"Pesca, caza y captura",26058
2019,Yucatan,Industria alimentaria,50177
2019,Yucatan,Industria de las bebidas y del tabaco,3134
2019,Yucatan,"Fabricacion de productos textiles, excepto prendas de vestir",16625
2019,Yucatan,Fabricacion de prendas de vestir,322489
2019,Yucatan,Industria del plastico y del hule,32498
2019,Yucatan,Fabricacion de productos a base de minerales no metalicos,1274
2019,Yucatan,Fabricacion de maquinaria y equipo,9843
2019,Yucatan,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",780
2019,Yucatan,Fabricacion de equipo de transporte,299385
2019,Yucatan,Otras industrias manufactureras,274045
2019,Zacatecas,Subsectores no especificados,1216192
2019,Zacatecas,Agricultura,60892
2019,Zacatecas,Cria y explotacion de animales,12469
2019,Zacatecas,"Pesca, caza y captura",0
2019,Zacatecas,"Mineria de minerales metalicos y no metalicos, excepto petroleo y gas",750776
2019,Zacatecas,Industria alimentaria,85563
2019,Zacatecas,Fabricacion de equipo de transporte,747630
2020,Aguascalientes,Subsectores no especificados,44994
2020,Aguascalientes,Agricultura,38451
2020,Aguascalientes,"Pesca, caza y captura",0
2020,Aguascalientes,Industria alimentaria,157544
2020,Aguascalientes,Industria de las bebidas y del tabaco,3834
2020,Aguascalientes,"Fabricacion de productos textiles, excepto prendas de vestir",17683
2020,Aguascalientes,Fabricacion de prendas de vestir,150544
2020,Aguascalientes,Industria quimica,15367
2020,Aguascalientes,Industria del plastico y del hule,19092
2020,Aguascalientes,Fabricacion de productos a base de minerales no metalicos,93241
2020,Aguascalientes,Industrias metalicas basicas,2681
2020,Aguascalientes,Fabricacion de productos metalicos,75222
2020,Aguascalientes,Fabricacion de maquinaria y equipo,44736
2020,Aguascalientes,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",941294
2020,Aguascalientes,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",11642
2020,Aguascalientes,Fabricacion de equipo de transporte,9808010
2020,Aguascalientes,Otras industrias manufactureras,25356
2020,Baja California,Subsectores no especificados,74533
2020,Baja California,Agricultura,1397054
2020,Baja California,"Pesca, caza y captura",85585
2020,Baja California,Industria alimentaria,380840
2020,Baja California,Industria de las bebidas y del tabaco,150531
2020,Baja California,"Fabricacion de productos textiles, excepto prendas de vestir",76525
2020,Baja California,Fabricacion de prendas de vestir,328321
2020,Baja California,"Curtido y acabado de cuero y piel, y fabricacion de productos de cuero, piel y materiales sucedaneos",60622
2020,Baja California,Industria de la madera,107355
2020,Baja California,Industria del papel,253885
2020,Baja California,Impresion e industrias conexas,287740
2020,Baja California,Industria quimica,351695
2020,Baja California,Industria del plastico y del hule,1070099
2020,Baja California,Fabricacion de productos a base de minerales no metalicos,280510
2020,Baja California,Industrias metalicas basicas,216227
2020,Baja California,Fabricacion de productos metalicos,2375053
2020,Baja California,Fabricacion de maquinaria y equipo,1656614
2020,Baja California,"Fabricacion de equipo de computacion, comunicacion, medicion y de otros equipos, componentes y accesorios electronicos",15461242
2020,Baja California,"Fabricacion de accesorios, aparatos electricos y equipo de generacion de energia electrica",2012981
2020,Baja California,Fabricacion de equipo de transporte,6907634
2020,Baja California,"Fabricacion de muebles, colchones y persianas",857550
2020,Baja California,Otras industrias manufactureras,6266465
2020,Baja California Sur,Subsectores no especificados,4759
2020,Baja California Sur,Agricultura,126770
2020,Baja California Sur,"Pesca, caza y captura",2667
2020,Baja California Sur,"Mineria de minerales metalicos y no metalicos, excepto petroleo y gas",123032
2020,Baja California Sur,Industria alimentaria,8490
2020,Baja California Sur,Impresion e industrias conexas,4
2020,Baja California Sur,Fabricacion de productos a base de minerales no metalicos,34
2020,Campeche,Subsectores no especificados,5120
